x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-3.8603950821477753,-7.931672839512456,-3.7531131762927634,-6.157950706218518,-6.5347577437534055,-7.102471394720332,-6.7753022316556235,6.411861730308663,10.929219064381797,-0.22832154872589022
2.8444077025362473,-3.613717712447825,3.6484923165916583,-10.173717236093992,-2.2825170067095,6.6848016610524095,8.569221481322602,5.462439287346245,-5.659327547295813,-7.650208888565564
1.898348288196119,9.852224759232016,4.1476614048016955,-9.151722643395022,-2.437161269967764,-11.456048795294944,6.069353546963129,9.663889458009228,3.397390337915282,-0.7227143901716941
1.8928468319813643,-3.6608347840476863,7.445195367719074,-6.453898302870867,-4.513757006653325,6.130457967943639,7.632837002174447,5.547197984325434,-3.849116301456661,-7.992832018063429
4.320375409278753,-2.917290299142662,6.306199555523714,-9.037917907359516,-2.3965515673918425,6.48400107448407,10.443955147170936,6.204392953606904,-1.7592432569836127,-6.574534437192485
-8.574309089937588,7.808518366573951,4.084565407304418,-5.398770988497087,-12.40949900845737,3.770943016057366,-7.683172413781277,0.9964539261958709,-3.103732390820281,3.2521535749909782
2.631249830682338,-2.4100944960204354,4.983696523068561,-7.650245427355022,-3.519046275034026,10.372136289757988,9.64127165852398,7.852008497816527,-4.787589338429683,-5.542633618959254
3.8182701189925803,-2.6984871921210374,4.681259577081805,-4.970591851726438,-0.8156204682111658,7.924633021087699,8.798617774147202,4.221475361113505,-3.118364383866727,-6.532061085167823
3.171005049701357,-4.360562870293741,7.501071852724424,-8.534504808379202,-1.781327066729397,6.670940710029858,8.759525559411937,3.6752700217108076,-2.840085039685713,-6.133484722020036
2.635933835795006,11.366038927435065,4.258355896509949,-9.980240444172804,0.7830602175600667,-9.435316316841554,5.565427250853842,7.397896407289137,2.952929078425566,-1.2941588917690958
0.9320654021520978,9.792259717159725,5.300123299074413,-6.362643780482749,-3.7802068871027497,-5.237891940984093,5.750745998959434,11.770495532807011,3.528403832355856,1.0506212466851537
0.6005619416098615,9.536846948021035,5.304726207640381,-9.181784198975585,-2.9055502385712293,-7.953322882973107,7.814912112456057,9.397751806171204,3.476650514160889,0.09894674357324529
-0.1142410556627973,9.932379937014776,1.6980216572665805,-7.774701651901526,1.0274774366341366,-8.40052562643456,6.393604376615514,7.630810235251136,3.7133481567488547,-1.8286963235409943
-2.065571121857291,-8.590431994416253,-5.789669800952412,-6.988435229860525,-4.2443163607921965,-8.909854094314461,-5.401987002299622,3.857279440526015,7.658417023594364,1.8318816337540813
-6.518098095902883,7.695068310570496,2.599324180175741,-5.143892683207202,-8.016767919749624,5.984152206174459,-7.6404055631388275,0.030467505704653508,-2.258490159311579,3.0297076737475144
-11.108322916042773,5.956779470465904,2.6035647646783033,-2.5708022403163624,-9.116323328576444,3.2724514114905503,-6.403060947343059,-1.0249397345447475,-2.045560758988525,5.904480777050073
4.119245287077694,-3.1432097430748414,5.494252784240807,-8.96719884598624,-4.195029735685967,6.092733196183346,10.700063120886965,5.970059598309637,-3.992870396602583,-2.411668658416123
4.254824367942523,-1.871314974560531,4.5746508988939505,-7.55981813115606,-2.347215496193173,4.824977498904605,11.509817209919472,6.366203469915856,-4.517666646602949,-5.592776104223574
-0.2907061371905002,9.240911622935538,4.59475341949729,-5.151395919067995,-2.2579070658945932,-8.181380665233558,4.567187085486918,8.233580645229244,2.6525607081038216,-0.25740939368572285
-4.408810853746656,-10.510617730048843,-3.1156699326369584,-7.7892450324020475,-4.717404771928558,-9.103279219595468,-6.031961120146883,4.407963109143918,9.337873139520635,-2.9678166289539964
-1.7489540837687607,-6.981442176710467,-7.070260172707783,-4.9902247146590515,-5.845930844002758,-6.1392440646089455,-7.490283317666346,4.134591953761134,9.79986558384669,0.05738848264142832
-10.752653516434878,3.600747382775323,4.460393468876121,-5.908980601591197,-10.687099220185225,5.438363051716756,-4.348180606657938,3.1606383035878074,-2.5123555337295156,4.184541028543462
-4.170425937098491,-9.503176527399054,-6.839443820181563,-8.174323729459642,-5.791956831306578,-6.483822159422074,-4.5010212703316235,5.516822526156418,7.882913108469947,-2.1846978032801676
-4.211841906373143,-6.594663398734277,-7.050348033159489,-7.726451194206014,-4.155140653465329,-10.787121954105821,-7.259042390246831,3.0771428140389285,9.417054770604947,0.49335074350757846
-7.634471438776769,6.281024370624667,3.0516615437109933,-4.276709052313693,-8.952802106657671,5.407543880722382,-4.154184328029772,3.974109534634189,-1.5591176209675301,3.4833187172587494
1.8610115300994694,7.3143374167475566,-0.23089409013888584,-6.522981023117435,-1.1575100767897397,-7.4650111270493,7.607239236609444,8.96187710036932,2.5682861895179965,0.013714622595136061
-1.580207275454578,-2.4788345463453867,4.423680956154195,-7.625389712970691,-3.452543672647992,5.017035563423988,10.268903543870984,6.371214189168867,-3.796233543284787,-5.06599680627562
-4.787136666308694,-7.744318494778176,-3.6448031402676415,-5.488408448499775,-5.515048152818229,-8.394564042277826,-5.470425379163972,4.494393550898224,10.63574754814146,-2.069309486214652
-7.111938320593589,5.248641902486184,3.1502939117551967,-4.393614874941088,-11.077699429998756,5.170406528244084,-5.053817204407761,5.56562435156275,0.29104963595797484,3.4567337712711548
0.17855200523178683,-6.885210231032303,-5.113289132614283,-5.798428039847481,-2.355719950150544,-5.000022846842166,-5.455957554153196,5.970892299037955,10.943348500522248,0.8058238333463658
-3.4138576548395507,-7.621437221425817,-4.957280165061112,-5.607782881127512,-4.946848396199254,-6.219959789698367,-9.251820982714346,4.275291027489847,9.231816560063208,0.3331724800185283
-1.1256096341140767,-7.825624254657376,-4.107076556372911,-5.806988851796069,-6.320000635548191,-5.2936683852935555,-8.218835641708482,5.8266364676986075,8.284720730031347,-1.3148891361369106
-11.303659005205803,6.814501171154142,3.2493293671958092,-7.546129475141863,-9.555998267167817,3.6184228721591323,-8.81064273276523,2.073588835062641,1.474179686539462,4.258958047244079
0.2514192120295735,9.767648351076879,3.530581705956162,-7.185856633653519,-0.23774904572489997,-9.663521478576206,4.003895914962946,9.414542928101039,1.8552147609099467,0.9815677943907883
-9.203844064082912,5.64493171505363,-0.03537327396025525,-6.1821148879361205,-8.973231138136327,3.3737334292246075,-6.73661637083833,-0.8875609591137916,-1.5655731998700588,4.163066005288722
0.2752239313994831,-2.828271152872684,5.57569796106201,-8.030236358126299,-0.46714227466394087,7.16006895321897,8.089968586119678,5.993819617882991,-1.617054814512362,-4.909269099037226
-0.08134662337427834,7.2564138608467195,3.7367357359105586,-9.761371268898833,-4.059984871070302,-9.654950221229921,4.01055262385989,7.446787678125908,3.2844264183512384,-3.131747871104323
0.49377281689068364,-3.6283643179581553,6.857357721837567,-6.602482713748483,-1.968186158757486,4.2816451531719935,7.343035697052118,5.42969442442747,-2.5041435670779815,-7.7430054088856455
1.8147443291645204,8.93759595093911,3.367814446612835,-7.965140960896247,-1.2256602463225421,-7.711699851104964,5.457315681242362,9.96157997753886,6.998766220781997,1.2251031563288004
2.177360399098335,10.209184131595961,4.800414269989722,-7.788246514011027,-2.7170408141602085,-10.324002639425807,6.211660929577601,5.907745783034157,4.21072748706365,-0.003587683864477942
-9.680172120376923,7.090116035766214,4.421601015058502,-3.760175073547466,-9.660179150079465,4.259357852283388,-8.30513604326566,0.5612290608882016,-2.5108748155525364,7.842108080723864
2.911124890712742,-2.5333933704096414,5.488799058089321,-7.007077095152429,-3.2040175155437125,7.055921444951095,8.952977361351547,6.6920130956640484,-2.8299957080756175,-5.274458000059461
0.19909864764264373,-2.4132938940483255,5.506137401323538,-9.969555430916865,-2.594784534846007,7.575942582813001,10.475971174837946,7.734567408437947,-2.5349947699856914,-8.389995018099835
3.702832487791835,-0.0015171450508608686,5.648009569617925,-9.273545617318455,-1.5192401001793336,6.044859966109319,8.867663400016067,4.258680041182568,-2.4049726977920365,-6.151921569549673
-4.0575291110073115,-8.816302908566367,-4.376607185822179,-8.2851668948627,-2.716775322804926,-8.508403169542607,-4.155770321330986,7.454038655170178,7.881263387444714,-0.8303332853378536
-2.523914968385301,-8.686072832174423,-4.784247002286733,-7.101611180715876,-5.876244993727398,-5.499047919430246,-5.033649428907738,5.2912300932284815,8.832393566904006,-0.27410610664749313
-10.482465516404389,6.319013212536576,5.967205068512321,-8.724006035862189,-10.232541342590233,6.697189451582043,-7.910967810259724,3.2904947959932787,-1.1378268204645707,2.2962605381050554
4.6080722797454206,-2.773156624306084,4.746056284376388,-7.278113571228002,-2.8771297079111,7.580193848042201,6.922523729294541,5.836406871998596,-4.7749484544651875,-6.376476227739936
-0.7638726309649799,-2.793734205952357,5.968655621102113,-6.917636264398782,-3.0842496920167535,8.731005116513085,9.129545383468539,5.136313879682628,-0.21704926570195937,-6.6868571612073335
-1.6264685523213838,-3.2006264926692207,5.391395333698702,-10.270757011611924,-3.5323498193142093,5.429481830766251,8.312133191253146,5.99457291912964,-3.507155771566426,-7.271292464483209
2.009635492188355,-3.77179023314672,4.879144519293827,-8.8763548533999,-1.127947667589059,4.967572592085886,9.720907170010321,5.993944921522966,-2.109436314570719,-4.430033066715469
-3.40328331590505,-6.510490713586269,-1.4614680423409148,-6.751384906572445,-5.207107043687207,-12.034807109277843,-8.020451809407374,4.862315575767689,7.085641491425754,-0.40573112892203345
3.4678165120994224,9.681047844961023,2.092713594545094,-5.516058876585641,-2.1112791432824918,-8.404520071690508,5.798067106588384,9.619640269773125,0.19853572508218864,-2.024497851834696
-3.383470610805995,-8.057534296308914,-6.399021131051805,-7.097723043319827,-6.757774861972983,-5.078547565004483,-6.464287774438677,2.3371428902507008,10.199920826616138,-0.3799899886439636
-2.066503297566163,-8.32178072917764,-4.284377680305869,-7.686006574217927,-5.397138030625647,-7.839538787361605,-8.443089863576773,3.865736356744805,10.553810090158489,1.1917450735405621
0.22504747076096043,10.239941073775533,1.8098946536371967,-8.745475507911863,-3.227805272183475,-5.6111447840111905,5.663770714348338,7.508597289422547,4.298226829063672,2.528921853577088
1.7509248046552297,-2.7354630348070095,7.142516210449825,-5.555750648811118,-2.5172077060823455,5.183944301070077,7.778053067811042,3.4158396577899213,-0.9867881772285241,-5.81817539877142
-0.8626876738159783,11.081549259461946,0.8482043662893708,-9.013644882956823,-2.354234477405051,-8.846536496305418,5.127578083658382,8.975778441571618,2.562360089373868,-2.279992549212152
-0.15814274752358815,-0.16585007551839848,8.244292910166733,-8.861538518690471,-3.2544600456294206,3.8540046710360207,8.720608106345002,7.16143648954624,-3.881317621314496,-8.20502555877533
-10.009567534901919,6.28988932242059,4.3010689706028975,-5.238172181972973,-11.988032497011206,7.322837501438462,-6.741728433941527,3.4168972734423693,0.6697868596361407,3.5180544985293762
-12.311916276084776,7.4267907917249545,3.357869696850248,-0.955983765961427,-8.472632539722415,5.736702438171527,-5.450055183788088,0.38719260344005946,0.5188051548374639,7.1528005806054304
3.7755456317270815,-0.49507654648089483,5.037655531703045,-9.02335921983584,-1.051940127678029,6.064015764854804,9.452840726148562,7.806871011757875,-1.5472494375702572,-6.801141367199665
-12.174265134168706,7.4971575187360715,3.3863237553751775,-4.050252063139744,-10.472796014374369,2.3678658682527045,-8.270159548627724,3.195072585185266,0.68200366764101,3.6141417703572793
1.796032225389121,0.7213156934792435,7.355107010163219,-5.545578209527734,-2.4378475660109453,8.31279650877212,6.80684342791578,6.378627668240635,-3.450396681545121,-7.444846692096284
4.17469173269176,-3.167369160714924,7.192190307605975,-10.114220780690374,-1.3967649256025567,5.907750022662167,6.318285643952226,3.6558982887917466,-2.0133454862254965,-7.676268393982713
1.7374897400872438,-2.4885196636555924,4.251197454558309,-9.958228823456496,-1.4921543428976383,6.7286806970639645,8.510461529887799,6.833720486274062,-1.991458130058561,-9.554379861122136
1.1759358355970817,-2.4530249555369994,9.29142260358501,-7.601537816642736,-5.297528764882836,5.970823827556815,8.803768046092863,3.5850755286045084,-4.250305872475027,-6.337819394040759
1.532081201853356,10.870854605011694,1.456709940583604,-7.075671044450298,-0.9667098771565408,-11.817117599782296,7.999113229485451,9.411989333580363,6.026543411039064,1.231085734839318
2.098417536090414,9.264402187907004,2.645638975821047,-6.748124911444933,-2.2779425782133895,-9.16506140855925,6.222495370877435,8.181193454148309,4.507484846748981,-2.200400230872837
-1.8992488268062264,-9.437221470850972,-6.4350404288356975,-4.133118614540566,-6.923936564941782,-6.5692827372056275,-4.701921733557026,5.807866908512359,9.3980439407092,-0.2640965574707133
-3.0779049468624553,-7.6711177612334485,-7.064925604085408,-7.849369952563625,-6.555541718685139,-8.220891747485572,-6.233159471166638,3.075365551665179,6.039315134006137,1.093652229008006
3.141478735072108,11.02440847382924,1.4579359192700991,-7.623291144576273,-2.877266122709802,-10.624340650201322,5.133126978806633,7.755099921033799,2.3932041849477876,0.8065362185971956
3.478850813434535,-3.3242368917820926,4.9425112577438455,-8.535612144065912,-5.482465631605285,4.951139600803643,9.58051417597877,2.7908495657571883,-4.5332057357947875,-6.2866643130426745
0.9809266467224154,-7.7825629388280815,-7.199909015264212,-8.51258013135538,-7.091240459241286,-5.755576715956371,-4.772255499013494,4.827530154816817,8.502089924772179,-3.7138305022875393
0.7370574485866497,-7.349218879880173,-4.518735736167904,-7.632387219667137,-3.0323878968581175,-6.513411362059188,-5.607937071854138,7.487448993377553,8.614632371648545,1.0091829447659826
-3.887440582200008,-8.768847369769738,-3.2271369865687456,-4.438501858710593,-3.744934577322609,-7.5613493696492995,-7.415188986152383,2.760708535602931,8.467382454967304,0.011348867291428477
-2.331959144097822,-7.844903734164283,-4.546602004702096,-7.196296334630173,-4.973297393781776,-7.785478562345247,-8.881566866054943,4.428560791648746,11.28115928685689,0.6565461462002747
1.1960291382741135,12.573355948918689,3.7549341926840802,-7.178254465073678,1.1230588325632664,-9.296347485325981,5.976379768369455,6.553009140353268,3.2799618824828998,0.7899366954835085
2.826834777338684,-3.718111514832282,4.403050668392401,-5.060256174489485,-3.8428984380558946,8.559276366993359,8.478142622080917,4.314488757510271,-2.607118867099702,-4.734916282896169
-0.3067047220730341,-2.9583290625124983,4.596901371936362,-9.671577543792989,-2.0370829686302896,7.391265897173306,8.588676033564036,2.362473178216791,-1.753976805488696,-4.271203185171201
-9.717078640139178,5.478609515233961,3.87889418883318,-7.342907780752757,-8.12143691713545,6.1501280236403595,-4.866422181167659,2.2770914440716044,-1.3899233245390317,6.854013580908247
5.781356791578052,-0.849856824729923,5.5963956254026765,-9.901662311145305,-1.4761203517989516,6.352004947353438,7.006297874741392,7.367912564323602,-3.1501603560396223,-6.801494481070744
2.7099669789134664,-3.7803765711103567,3.8977129366930785,-7.435315037992941,-2.5661639716149094,6.954369446128659,10.031566304246413,5.223651228953177,-2.470389352862427,-7.233715636357161
3.230925123716687,-3.260581589576654,4.373789652339799,-9.731835205727808,-3.7251132132189406,4.637003821866093,7.93083186818568,8.505090904386417,-3.282953974658744,-8.382111249560541
-0.42669649645043073,-8.721580550243345,-3.88151821866367,-6.936182171548314,-7.127747793410753,-8.43028433365606,-6.781977714457013,5.332400442652012,7.906881773286358,1.3426481741195995
1.718295962570098,-1.9943453375344944,5.813061020903162,-6.1334628297338245,-1.913906220165227,7.622967943902761,9.025961118511363,6.479638324253367,-3.8311427771579543,-7.612979822373299
0.27335499301637367,-4.76333917422242,5.56981962332628,-9.15522061505639,-2.051295169825881,5.669260590182978,8.914834088992448,5.055001969022817,-4.853139520785691,-6.835851237156909
